review_id,user_name,rating,review_text,date
b67d1ace-ed4f-4810-8ea9-9036cae13842,Pengguna Google,3,"tidak ada layanan pengaduan,ketika mau masuk dan sebelumnya memasukan nik,ps ,sudah di masukan tapi masih tidak bisa ,sudah di coba lebih dari 3 kali giliran begini tidak ada cs yg bisa di hubungi karena harus masuk terlebih dahulu",2025-11-30 04:32:09
94a01b0c-0684-461b-967d-27e006570bbe,Pengguna Google,5,aplikasi mydah banget,2025-11-30 04:30:35
ebdafb0c-bc59-4134-8a34-ac1b363e915e,Pengguna Google,5,"apk sangat bermanfaat,Krna sudah bisa melakukan pemindahan kis lewat online tanpa harus ke bpjs",2025-11-30 04:24:50
73782178-3573-4b75-a365-eb8b43a490fc,Pengguna Google,5,sangat membantu,2025-11-30 04:21:16
e376252b-cfbb-4fca-bf83-0c59899e6c62,Pengguna Google,1,Bikin susahhh hidupp. saya mau buatkan akaun anak saya. keluar masuk teruss. di ulang2 verivikasi wajahnya mau 100 kali krna keluar2 terusss. apk ndk bergunaaaa. bikin susah hidupp saja,2025-11-30 04:18:27
db9fe8f9-4b6f-414b-b932-10146da456e0,Pengguna Google,5,keren,2025-11-30 04:16:38
ceeecd74-d6bf-47e3-9848-949093a99538,Pengguna Google,5,aplikasi bagus,2025-11-30 04:11:55
33a0d0d9-e0e1-4724-8deb-ac753d20b9cd,Pengguna Google,5,sangat terbantu,2025-11-30 04:11:45
4a64ee7f-1be1-41be-8be3-39c0a5b78c49,Pengguna Google,5,keren sekali,2025-11-30 04:07:41
5c51f03c-7696-4fbb-8ef5-e428e65cffe1,Pengguna Google,5,terbaik,2025-11-30 04:00:19
7b3e717e-249a-46eb-857c-d1bd5ce03552,Pengguna Google,5,mudah digunakan,2025-11-30 03:53:50
4b6d09fc-b0b4-4c27-988c-247108233438,Pengguna Google,5,saya nyicil,2025-11-30 03:22:33
98d6aca2-4fda-4ed4-a097-2906e252c959,Pengguna Google,1,"nyusahin banget daftar nya. verif pakai sms, ga masuk masuk otp sms nya. mau verif pakak email hrus verif dlu pakai sms. mau verif muka malah ga ke detect trus. Buat aplikasi ini sebenrnya untuk menolong atau untuk menyusahkan penggunanya???. tolong dipermudah lagi untuk verifnya. ga semua pbjs full gratis, saya juga bayar tiap bulannya!",2025-11-30 03:08:55
7c409829-a920-4697-ade5-415793556562,Pengguna Google,5,semakin baik,2025-11-30 02:46:41
2e9e6663-48a4-4b9f-8b7e-18779ca4a1eb,Pengguna Google,5,Bagus,2025-11-30 02:37:08
bb27a5ab-8ede-4240-98d7-5a508ec48675,Pengguna Google,1,"chaptca tidak terbuka,hanya loading saja",2025-11-30 02:36:23
1a9fa96b-f76f-423e-bb45-6ce7c831b8ff,Pengguna Google,4,Lumayan,2025-11-30 02:34:08
b5a2336c-4be3-4e60-8ec7-9f35d72d98a7,Pengguna Google,5,aplikasinya sangat membantu sekali,2025-11-30 02:28:09
12d1414c-013b-4c74-a93b-b9cfa934f7bf,Pengguna Google,5,terbantu👍👍,2025-11-30 02:07:23
0df22b28-57cd-45eb-ac74-4972a9bfde5b,Pengguna Google,5,Alhamdulillah berkah,2025-11-30 02:03:09
d435c311-68a3-4a8a-aa7c-ba7484f9be46,Pengguna Google,5,baik,2025-11-30 01:46:00
1bedfd37-4a62-4be7-82e1-a3ccc0ce8e93,Pengguna Google,5,mempermudah pasien,2025-11-30 00:56:50
072f2f62-0eb6-4097-ab98-7f5faab63470,Pengguna Google,1,hp jadul ini gak bisa buka JKM,2025-11-30 00:45:55
2f0dec38-232a-4e76-b6cb-c5a291a7c4c3,Pengguna Google,5,bagus,2025-11-30 00:38:26
2975319f-913d-43d7-a754-ec53acf367d5,Pengguna Google,4,sanggat bermanfaat bagi masyarakat,2025-11-30 00:36:05
ef69ee56-58f3-40f3-a907-708efb78ed4e,Pengguna Google,5,sangat membantu,2025-11-30 00:28:38
fcb8d785-9f21-4355-adb5-e20b51dd2b3d,Pengguna Google,5,membatu,2025-11-30 00:13:58
41686014-ac8b-465a-9267-ef687d16a0f4,Pengguna Google,5,sangat bermanfaat dan mempermudah pengguna..,2025-11-29 23:19:41
b3a9d6f1-1719-4d67-891f-7e6653222cc9,Pengguna Google,5,gooooooooood,2025-11-29 23:17:41
03c2a693-05b4-4949-b58d-ad970f634cd4,Pengguna Google,1,rata rata aplikasi dari pemerintahan eror muluu heran banget,2025-11-29 23:03:34
adadea0d-37e5-46aa-b53a-4ac2d1143a05,Pengguna Google,5,toplah,2025-11-29 20:46:26
91b61314-db5e-4cb9-9a55-3a38382ab127,Pengguna Google,5,good,2025-11-29 20:22:09
1fbf3fc4-39cf-46b3-9987-b48a22cdbb11,Pengguna Google,5,"aplikasi ini sangat bermanfaat,",2025-11-29 20:03:46
cdc2b833-fad1-4304-95fd-9cf46755ba97,Pengguna Google,5,sangat membantu untuk berobat,2025-11-29 19:56:09
13d0b88c-4673-44df-9eda-8a953f5a14ea,Pengguna Google,1,apk sampah.. mau kirim kode verifikasi aj gak bisa.. sudah tiga hari gak bisa2,2025-11-29 16:21:18
f2bf1f87-3b50-493a-8c07-4b173c937783,Pengguna Google,1,"g bs mau masuk ato daftar, captcha nya g keluar yg ada muter² terus, pasti nanti balesan nya( mohon maaf atas ketidak nyamanan.....) jngn gt terus jawab nya harus nya d perbaiki se bagus mungkin",2025-11-29 15:54:57
54d2243d-f0e7-4d4a-a420-8ab2c8b6be0f,Pengguna Google,5,bagus lah. mudah g usah datang ke kantor,2025-11-29 15:45:25
c1c60721-32a0-4df1-bf99-7a33972c3726,Pengguna Google,5,bagus sekali,2025-11-29 15:32:29
5ba081f4-2642-4150-9036-f3f40d8075f7,Pengguna Google,1,"jangan di bikin log outt sendiri ,, kocaakkk",2025-11-29 14:57:23
db3a8a00-17d8-490e-b977-7b42c23e7188,Pengguna Google,1,"min, setelah di update knp GK bisa login,dg alasannya nik dan password salah",2025-11-29 14:41:52
71bbacdc-48c4-469d-a34b-daee90c33863,Pengguna Google,1,"aplikasi apaan ga bisa masuk, mau liat status pembayaran juga ga bisa. kalian kerja atau main main sih?",2025-11-29 13:53:31
632558c6-da8c-40de-bad2-16e2304e97cb,Pengguna Google,5,👍👍,2025-11-29 13:37:36
37eaef9c-5590-4141-abc1-67180c16129f,Pengguna Google,5,mudah diakses dan digunakan,2025-11-29 13:35:50
bd3a0b53-4433-4a68-8713-8bdfb5c423e8,Pengguna Google,5,thx...,2025-11-29 13:25:46
72ac99ea-8101-4182-b981-bb99586a3f5c,Pengguna Google,5,"mohon kepada pihak JKN, usulan dari saya jika bisa tanpa batas untuk perpindahan faskes, bebas kaoan saja untuk pindah faskes sesuai kita inginkan. terimakasih",2025-11-29 13:06:17
b090cc5b-375a-426e-9652-6d54caa21aae,Pengguna Google,5,aplikasi bagus dan dapat membantu sekali,2025-11-29 12:53:34
3a431372-0375-4569-b3cb-b970d6ac6404,Pengguna Google,5,mau nanya min.. saya kan udah nikah mau masukin istri gimna prubahan data nya kk baru alamat juga baru,2025-11-29 12:20:35
1524f793-1193-4afb-931b-b38406ca3068,Pengguna Google,5,sangat mudah dan membantu,2025-11-29 12:17:15
88905aac-4c57-4b0d-aaef-c921cda1a668,Pengguna Google,5,mudah,2025-11-29 12:05:22
61067292-a7ce-4146-9561-3155ca6b2ab3,Pengguna Google,5,good,2025-11-29 11:47:48
84075c6b-486e-4def-a7ef-438bd8efff94,Pengguna Google,1,"aplikasi pemerintah nggak ada yg bagus emang, sering log out sendiri -_-",2025-11-29 11:30:28
844cc85d-3a78-43b5-b95a-4154d8ecd6d1,Pengguna Google,5,kerenn.. sangat membantu,2025-11-29 11:02:07
60a1d3fd-d752-46a2-8d24-aaf68bf3fb05,Pengguna Google,1,"rumit, pss sdh betul di salahkan juga",2025-11-29 10:40:55
6a6c3aad-210a-449d-90c2-29fd261bea9a,Pengguna Google,1,"selalu log out otomatis, dan susah untuk login lagi. terlebih kalau mau ganti kata sandi susahnya minta ampun",2025-11-29 10:16:30
19149d85-4db1-49e4-9a8a-4aac200447f0,Pengguna Google,1,"Punya aplikasi malah makin mempersusah. permintaan ambil antrean susah, kena batas max pengambilan antrean sebagainya, padahal datang ke klinik bisa (tp jadi susah karna dikasih no paling akhir, gimana kalo anak kecil yg mau berobat ) telp cs berkali-kali selalu diputus di tengah obrolan padahal sinyal bagus , suara cs juga jelas... ga ngerti lagi.",2025-11-29 09:57:34
8505cf3c-7c36-476c-a5bf-d0c15843e5e9,Pengguna Google,1,aplikasi mudah dimasuki siapapun tanpa izin.dan sekarang udah nga bisa buka mobile jkn lagi nga tau kenapa,2025-11-29 09:45:40
b03e5918-4bbe-4d83-a1ac-4c43d8d87b50,Pengguna Google,5,mantap,2025-11-29 09:31:48
17c08b82-502b-4d4e-81dd-62bf1f9dfc90,Pengguna Google,5,sangat membantu dan mempermudah lsyanan,2025-11-29 09:07:03
1ab10925-6f1a-457d-90cf-64b46c133a6d,Pengguna Google,5,"bagus, sistemnya juga user friendly",2025-11-29 08:59:14
cc65e44d-1f63-4bda-ae63-805fbd59df63,Pengguna Google,5,oke,2025-11-29 08:48:43
3916fcfd-720f-4d9e-bbe2-88945d3bbc34,Pengguna Google,1,"aplikasi apaan ini, verifikasi wajah gak bisa disuruh masukin no hp juga no nya udh dipke orang lain, padahal gak pernah sekalipun daftar bener bener aneh ni aplikasi tau gitu mah gak ush download anj.",2025-11-29 08:37:23
022a76bd-96f8-4ed0-a5c3-6f30e396c3b1,Pengguna Google,5,Sangat baik,2025-11-29 08:27:07
8f99e22c-67a8-4bd2-aad2-3c60bb93cf74,Pengguna Google,1,harus di update melulu,2025-11-29 08:23:32
683cb43e-bfdb-4bc0-8ba0-b8264ed31b72,Pengguna Google,5,"sering sekali kisruh dimasalah pembayaran,.baru 2 Minggu yg lalu saya pakai periksa dan bisa..bgt bulan depan tau-tau harus bayar 2 bulan 🫣..dan di aplikasi JKN mobile muncul teks merah terkena RITL (tidak bisa dipakai rawat inap s/d 19 Januari 2024. poinnya yg saya ingin sampaikan: BPJS itu menyangkut nyawa tolong kelola dgn baik.kl negeri ini sudah busuk..busuk aja tp tolong kalo fasilitas kesehatan jgn dibusukkan!",2025-11-29 08:06:02
5357d744-1890-4668-8d8d-b969284f8817,Pengguna Google,4,aplikasi bagus sangat membantu saya👍,2025-11-29 08:05:23
a53b6d10-483f-4ca6-83d4-607a8949226c,Pengguna Google,5,Masya Allah sangat membantu terimakasih 🙏🏻,2025-11-29 08:04:21
77aa4d81-14f3-4f88-8697-4354df38297d,Pengguna Google,1,"saya sangat kecewa. Hanya untuk verifikasi akun saya yang ingin diganti nomor tidak bisa. ini sistem operasi software dan layanannya gimana sih, negara bayar untuk begini tapi untuk urus akun saja tidak bisa, tidak becus. saya sangat kecewa dan tidak nyaman untuk menggunakan layanan seperti ini.",2025-11-29 07:26:30
05dfebbd-3815-4a42-8828-25b2df013ab9,Pengguna Google,3,kenapa nggk bisadaftarr. no nik belum terdaftar mksudnya gimna,2025-11-29 07:15:42
207ae6a6-d5e3-4145-87a7-56109bcca7be,Pengguna Google,2,sumpah ini aplikasi bikin emosi . SMS otp ga bisa masuk SMS . cuma buat reset sandi susahnya setengah mati untung gue ga penyakitan kalo penyakitan udh mati duluan gegara gabisa reset sandi,2025-11-29 07:09:43
f74e477e-52e7-495f-9dc1-cdbe8960f093,Pengguna Google,5,ok,2025-11-29 06:43:53
399226da-0bb6-4ff7-99a7-f623843d390f,Pengguna Google,5,bagus sih kalau buat saya,2025-11-29 06:43:21
b17de825-ca28-4490-b3fb-7579fcd3b104,Pengguna Google,1,entah sdh brpa kali download ni apk ndk bisa2 daftar nya,2025-11-29 06:37:12
f2fa38ca-2887-4b62-8f82-60e5c4a96bd0,Pengguna Google,5,sangat membantu waktu,2025-11-29 05:26:04
047c8191-c773-437f-a4df-f4b12f6e8ae8,Pengguna Google,5,sangat mudah,2025-11-29 05:15:53
dee2310f-0885-4e43-8975-7797af6e5b08,Pengguna Google,5,sangat membatu,2025-11-29 05:01:11
20bee63a-412c-4e87-b1e1-815b9048e145,Pengguna Google,5,sangat membantu,2025-11-29 04:54:47
062ded02-8848-42f2-a50c-c3611322abcc,Pengguna Google,5,bagus,2025-11-29 04:46:30
e743dd80-7cd1-4f3a-9cd2-a69309679c7d,Pengguna Google,4,Sangat membantu,2025-11-29 04:44:40
3d12dbe7-b94c-41f3-af39-a6a4ac178cff,Pengguna Google,1,"aplikasi ruwet, suka log out sendiri saat daftar lagi ribet gagal terus padahal semua udah bener....",2025-11-29 04:38:57
76761793-a15f-4a70-afa7-f6a7cbaad881,Pengguna Google,1,nyusain,2025-11-29 04:34:52
de811f5f-2aec-4e5c-ba56-0773c8d36ea1,Pengguna Google,1,kenapa saya tidak menerima kode verifikasi,2025-11-29 04:32:35
3aa3069e-1f44-426b-bffa-6ea2191c4b83,Pengguna Google,1,"kepada yth bpjs kesehatan dan kemeterian kesehatan ,kemarin saya ingin meminta surat rujukan lanjut ke rumah sakit terkait untuk ibu saya yang sudah tdk bisa dibawa kemana mana karena penyakitnya kanker payudara tolong dong pak/ ibu yth , kita ini cuma mau minta surat rujukan pasien sudah ngeluh kesakitan tiap hari ini harus dibawa ke rs sakit hanya untuk meminta rujukan saja , tolong di perbaikin sistemnya pak/ibu untuk yang seperti ini , jangan mempersulit kami dengan peraturan seperti itu ,",2025-11-29 04:29:18
5496b427-9e43-414f-9995-492b784fc8c4,Pengguna Google,4,halo kak kenapa klo ngisi surve ngak bisa di konfirmasi?padahal kan ini bertujuan meningkatkan kinerja RS juga kan?,2025-11-29 04:27:53
b93ef7e4-7b77-431b-936c-0a296974f1c2,Pengguna Google,5,"baik , tingkatkan pelayanan untuk kepuasan pelanggan",2025-11-29 04:25:52
d943ce24-589d-4c48-9441-1833ae84d002,Pengguna Google,5,akurat mantap,2025-11-29 03:49:22
217699f5-b7eb-4273-89f5-eecb04daa457,Pengguna Google,5,gampang dan mudah,2025-11-29 03:40:18
ae318553-3ccd-44d9-b1eb-0f0a8e13f372,Pengguna Google,5,sangat membantu,2025-11-29 03:28:21
e10012d6-6663-4b70-a4a5-48f22097d929,Pengguna Google,1,call center buruk fasilitas suara buruk customer service tidak ramah dan tidak sabar kalo ngerasa gamau keeja jadi customer service resign aja gaada tanggung jawabnya sebagai karyawan khas apk pemerintah,2025-11-29 03:26:55
85c4a99d-0a04-4767-b7d8-302752d6531d,Pengguna Google,1,"UNTUK APLIKASI JKN, TOLONG KALAU MAU KIRIM KODE OTP JANGAN PAKAI PULSA, KARENA MENYULITKAN UNTUK VERIFIKASI KODE, KALAU BISA PENERIMAAN KODE OTP NYA PAKAI WHATSAPP SAJA, DAN TOLONG APLIKASI JKN NYA DI PERBAHARUI LAGI DAN HAPUS SISTEM LOG OUT OTOMATIS DI APLIKASI JKN NYA, TERIMAKASIH",2025-11-29 03:24:35
ab93e083-2555-44c5-86bb-c466d43cfa83,Pengguna Google,5,baguss sekali terimakasih,2025-11-29 03:11:18
4057b68f-ce39-49f4-b0a1-ce24a4a7c63f,Pengguna Google,1,"mau daftar tapi, bilangnya nomor ada sudah digunakan peserta lain",2025-11-29 03:07:48
7feb6d44-3c6a-4116-bc34-ae38d7ce17bd,Pengguna Google,5,sangat membantu,2025-11-29 02:58:48
5135ae5f-0889-48c1-96e2-0d53200a1ecf,Pengguna Google,5,ok,2025-11-29 02:58:44
5d6ff4d2-31fa-4fba-8226-ce30260b047e,Pengguna Google,5,"Bagus, mudah, informative",2025-11-29 02:57:43
d6466df4-44c1-43e9-8d1c-8f96a0b49ded,Pengguna Google,5,lebihh gampang dan sangat membantu,2025-11-29 02:55:01
536b3f97-8563-4af6-831e-56fd0d923011,Pengguna Google,1,"Aplikasi yang tidak jelas, untuk perubahan data pribadi saja sangat susah. diberi link perubahan begitu upload langsung halaman nya nge-freeze telepon Call center, dibilang tidak ada kendala jika tidak ada kendala saja fasilitas yang diberikan seperti ini, apakah lagi ada kendala..????",2025-11-29 02:52:54
41afbee3-9611-448b-84e5-c43cb4dd2edb,Pengguna Google,4,"Aplikasi lama diganti dg yang baru,akan tetapi susah untuk login, padahal sdh diisi dg benar no.kartu bpjs, email,password, capcha.",2025-11-29 02:46:10
b08d752f-6ce3-41ea-a452-793178460e15,Pengguna Google,5,bagus,2025-11-29 02:45:30
4c131395-4637-4fc6-901e-b83f48f8fba7,Pengguna Google,1,"sangat menyusahkan, pas daftar mau berobat no hp tidak terdaftar terus, minta kode otp juga di persulit.",2025-11-29 02:44:17
6b024832-a44d-4d75-a78d-566ef40dad92,Pengguna Google,1,"apl penting tapi kebnyakan error.. suruh daftar lagi, pasword sudah di simpan tapi salah terus.. gimana mau mempermudah masyarakat yang ingin berobat? apl kalo sudah terdaftar jangan lah pengikihan terus menerus..",2025-11-29 02:39:30
d530a567-8040-4a95-9ed0-2bd59b0b8af4,Pengguna Google,1,"habis donlod gk bsa di pk,selalu log out .sekrng mlh gk bisa masuk menu.entah kenapa.... redmi not7",2025-11-29 02:26:23
05e86af7-f18f-41a2-bff4-b72a78e8cba9,Pengguna Google,5,oke bgt,2025-11-29 02:16:58
01f9bac8-ca1d-4b4a-9734-d090f298f02c,Pengguna Google,2,"hilangkan saja fitur ambil antrian di aplikasi, karna kalau sudah sampai di faskes tetap harus ambil antrian manual, jadi kalau boleh hapus saja. ga berfungsi. manual is the king",2025-11-29 02:16:11
c7cc9ec2-06a7-4a6f-a96c-a701143fb217,Pengguna Google,1,"heran saya dengan aplikasi ini, ini progam milik pemerintah loh!!! tapi buat kode OTP nya bener2 gak profesional, di ulang2 berkali2 tetep OTP gk masuk! saya lihat banyak juga di sini yang mengeluhkan soal logout sendiri dan kode OTP gak masuk2, tapi tetap saja gak di benahi",2025-11-29 02:13:54
972dcd79-22b6-487a-92d9-0d660f4b92b3,Pengguna Google,5,salam sehat sejahtera...terimakasih JKN sangat memudahkan dan memuaskan,2025-11-29 02:05:25
79ed5239-c1da-4bc2-b8df-9449a268d681,Pengguna Google,1,"saya mau komplain masalah eror jadi saya setiap daftar ambil antrian online mesti eror mesti ga bisa tapi pas diulang udah itu udah ada notif sudah didaftarkan sedangkan pas ditampilkan awal belum ada nomer antrian kita, masih di *ambil nomer antrian* pdhl tadi sudah terdaftar tapi ga muncul nomer antriannya. coba dikompalin ke cs biar di atasin malah ga bisa huuu",2025-11-29 02:00:00
94329ff7-d2df-4646-acb2-df531a2e30ea,Pengguna Google,1,Kenapa ga bisa Download ( perangkat anda tidak kompatibel dengan versi ini) katanya,2025-11-29 01:51:30
9dfe28c5-92a6-46b2-97cc-0ab077e27fde,Pengguna Google,1,pake mobile jkn di puskesmas malah lama banget. yang didahulukan yang daftar langsung ke loket.,2025-11-29 01:41:53
ae185f33-7cf1-4509-9a56-a1e3cedbf7fb,Pengguna Google,5,mantullll,2025-11-29 01:18:36
84fca9fc-1090-41a2-bef4-94f18eb25420,Pengguna Google,1,berbelit belit,2025-11-29 01:16:42
c07e9dba-4ef1-42d9-bd3e-18a2f8db403b,Pengguna Google,5,sangat membantu,2025-11-29 00:35:14
1ebdefea-a244-430d-ac45-b19bd8347bdd,Pengguna Google,5,Mantab,2025-11-29 00:31:05
25522af5-b25c-4838-a65f-b16e25ba5956,Pengguna Google,5,"Bagus dan mempermudah masyarakat agar tidak perlu repot ke faskes, bisa ambil antrian dari aplikasi, cuma ada yang ingin saya sampaikan, pengambilan antrian hanya dapat dilakukan saat admin faskes sedang bekerja, jika diperkenankan, admin dapat stay 24 jam, minimal setiap hari online, karena terkadang masyarakat juga ingin ambil antrian online pada saat libur, apalabila admin selalu online, saya yakin dapat lebih meringankan masyarakat yang ingin berobat, itu saja pesan dari saya, semoga sukses.",2025-11-29 00:21:59
12b4f8ca-555f-43fe-967f-eb113714bd55,Pengguna Google,5,pendafatarannya gampang😇,2025-11-29 00:19:33
48578a92-e977-42e5-9648-326e2797a7cc,Pengguna Google,5,"untuk info pelayanan pelayanan, tidak ada riwayat medis untuk anggota keluarga hanya peserta utama yang ada.",2025-11-29 00:00:52
5d38c163-4158-485a-ab08-94da97afa66a,Pengguna Google,5,oke,2025-11-28 23:49:55
ef1a71b2-8969-4076-83b8-19b28716ea43,Pengguna Google,1,"kenapa harus logout terus, nik benar pasword benar masih gk bisa masuk juga. giliran pake lupa kata sandi hrs pake pulsa",2025-11-28 23:38:32
5d77eaa6-b9f0-43b6-a862-8a33c87e063e,Pengguna Google,5,"lupa password, maklum aki aki. Tolong kasi tau bagaimana cara ganti password. terima kasih",2025-11-28 23:10:53
7c68cf1b-eabd-4ce1-a89b-b1e72bb23615,Pengguna Google,5,update ny lama,2025-11-28 23:02:02
2ccd58ca-5cf2-40db-b14e-21c6aba51091,Pengguna Google,5,"Cukup membantu, beberapa pelayanan administrasi bisa dilakukan melalui aplikasi jadi tidak perlu ke kantor, bisa lebih efisien",2025-11-28 22:30:10
7fad4466-99a4-409a-9131-7f898389bbb8,Pengguna Google,2,"aplikaai sulit digunakan, kita pengguna tiap kali login sulit, entah capcha pasword atau salah NIK. aplikasi yg seharusnya mudah digunakan. tp klo aplikasi ini bisa dipergunakan mesti kembali login dari awal.",2025-11-28 22:27:55
5011e5ff-289a-4be4-94d2-333d2ac0fee2,Pengguna Google,1,"aplikasi ini kadang sulit untuk login,padahal kita udah sakit pengen cepat-cepat daftar eh malah harus login berulang-ulang!mana yg no nik salah lah padahal udah bener,nanti login lagi pasword salah,login lagi no capcha salah!tolong dong di perbaiki lagi,kita punya aplikasi ini kan untuk memudahkan pendaftaran ketika berobat,tapi malah di persulit untuk login nya",2025-11-28 22:27:36
6573d45e-a5f9-4a9c-9b7d-829be529de33,Pengguna Google,1,setiap mau buka app ini harus di reinstall dlu.,2025-11-28 22:09:32
060fd82e-91e9-44ad-868f-34b02f67ca8f,Pengguna Google,5,sangat mmbntu dn memudahkan segala urusan tentang jkn,2025-11-28 21:52:35
503455dc-81d7-4be8-88dc-d18d8b5807a0,Pengguna Google,5,ketika saya bertanya cepat dijawab,2025-11-28 21:50:20
1adee60a-2e88-497f-b510-ed485e6038e7,Pengguna Google,5,mudah di gunakan dan sangat membantu,2025-11-28 21:40:59
f6b70100-f345-46df-810b-17256a2a1a3b,Pengguna Google,5,sangat² membantu dan mempermudah,2025-11-28 21:30:51
47d36902-4eee-4420-b28c-998b91de0eb9,Pengguna Google,2,Untuk buka aplikasi masih perlu verifikasi melalui nomor telepon. Mau ubah nomor hp harus melalui WhatsApp Pandawa. Tapi di Pandawa tidak bisa ubah nomor hp. Ampun sulit bgt sekarang mau akses di mobile jkn. Klo harus ke cabang BPJS semua jauh.,2025-11-28 21:11:57
3d7115e1-f700-4f29-aa73-64f7151ea519,Pengguna Google,5,mempermudah urusan d Rs,2025-11-28 20:47:53
3a11deaf-21a1-4b19-8214-faf93ef402a0,Pengguna Google,4,"kak saya mau tanya, kan saya mau ambil no antrian online di app mjkn, tapi ada keterangan untuk pasien baru harus rekam medik dulu di faskes tujuan. nah, saya udah konfir ke faskes tujuan dan sudah dilakukan rekam medik katanya silahkan kembali ke app utk ambil no antrian, tapi kok di app keterangan suruh rekam medik di faskes tujuan dulu itu masih muncul. knp ya?",2025-11-28 20:34:31
d70ade1e-7c0b-4e90-a593-1e6bfb97901d,Pengguna Google,1,setiap buka slalu gagal coba lagi..pdhal jaringan bagus... ganti sandi konfirmasi lewat SMS gagal terus,2025-11-28 20:31:08
086c1d0b-e6d2-44ef-9ef8-e467a4e44846,Pengguna Google,5,berguna bagi masyarakat,2025-11-28 17:36:40
5be3f017-8312-4d62-9d78-1fb694dbc250,Pengguna Google,1,mau ubah data email aja ribet g bisa bisa,2025-11-28 16:33:59
b9bcf69f-b0e2-4a2f-8e45-c44f385bb835,Pengguna Google,5,mantap,2025-11-28 16:10:04
deffa8bf-4ecb-425d-81f8-80df8fbc8d2e,Pengguna Google,1,payah. hp hilang no gk ada emil lupa. mau di updet harus datang ke kantor cabang. kalah sama pinjol jir.,2025-11-28 15:36:32
d10e3dce-8a6d-4190-ad73-a633a3969d1b,Pengguna Google,5,"sangat membantu untuk keperluan berobat,pindah faskes,daftar berobat dll",2025-11-28 15:16:35
97284668-6dc0-4c80-91f4-2acea43ff020,Pengguna Google,5,top,2025-11-28 14:56:00
fbc804d1-0c1f-4cd3-8b49-bdebdd88073a,Pengguna Google,5,sangat membantu dalam perubahan data peserta dan lainnya,2025-11-28 14:45:33
68a3ed64-a870-4fd9-94bc-89ea92e20105,Pengguna Google,1,"perubahan data gagal melulu, niat apa ngga ! mau bayar ko dipersulit ?",2025-11-28 14:43:52
792b4898-ed64-43ff-8515-b5bdcb347d88,Pengguna Google,1,diupdate malah jadi ribet masuknya,2025-11-28 13:27:34
2b5e447d-80a8-4999-b716-cbfcb881235f,Pengguna Google,5,oke banget,2025-11-28 13:20:12
6cfffe9b-c396-4501-afb8-e0d896f741a3,Pengguna Google,1,di indonesia pelayanan sangat buruk terutama bpjs. orang kaya dan orang biasa sangat berbeda jauh. saya sakit gigi berlubang sakit selama 1bln masih suruh menunggu 1 bln lagi dan saya kalau di hitung sudah minum obat selama 1 bln lebih. tapi tidak ada tindakan dengan alasan sesuai antrian tapi kalau bayar bisa langsung di tangani. sebobrok ini pelayanan di indonesia,2025-11-28 13:16:51
a2912550-c3a2-43ce-9279-583471ae054c,Pengguna Google,5,"maaf kak, mau tanya. Ini aplikasinya sudah saya install di hp dan sudah log in. Misal saya log out, kemudian saya daftar baru utk buat akun yg tidak satu KK dg saya apakah bisa?",2025-11-28 13:02:46
6ff3c7c8-31a7-4e06-8870-818025ccb3f1,Pengguna Google,1,Kenapa kok riweh amat ya. Saya dan keluarga berjauhan. tp tidak bisa screenshot Kartu JKN ataupun kirim via email Kartu nya. Padahal anak tertanggung saya. Update software jangan nyusahin donk. Email orang tua ga bisa di pake untuk anak. Mikir donk kalo buat Aplikasi. jangan nyusahin,2025-11-28 12:52:31
8b439e49-eb36-4533-96e6-d98400c3f1f6,Pengguna Google,5,pelayanan online nya cepat mantap teruskan,2025-11-28 12:39:32
96531e6a-4099-4f46-99b1-e816766966e9,Pengguna Google,4,aplikasi mudah digunakan. tetapi sekarang tidak bisa di screenshot lagi. padahal memudahkan kami untuk mendaftarkan orang tua yang masih gaptek akan aplikasi. mohon pembatasan screenshot khususnya pendaftaran antrian dapat seperti dahulu. terimakasih,2025-11-28 12:21:31
961a33be-d639-41bf-8046-a886adf43de5,Pengguna Google,5,semoga lebih di permudah lagi,2025-11-28 12:08:13
9e9fdc08-27ce-41d0-81c7-2aa8056eebda,Pengguna Google,5,bagus skrg gercep,2025-11-28 11:59:15
c7e42806-aab8-41f9-bfa7-3758f212fc00,Pengguna Google,5,Keyakn minta update ..payah bangettt,2025-11-28 11:58:16
39efcd1b-f3f3-4225-85d7-458e5aa62cac,Pengguna Google,1,susah akses,2025-11-28 11:52:42
42b885a0-620c-451d-9dba-78591a08fd02,Pengguna Google,5,sangat membantu,2025-11-28 11:52:35
710786aa-5330-4c00-a4a3-0ae76543aa50,Pengguna Google,5,sangat cepat dan mudah,2025-11-28 11:45:45
9617132b-eaa8-47e0-891e-acbe7178c21b,Pengguna Google,5,sangat membantu mempermudah pendaftaran,2025-11-28 11:23:11
da25aa7c-10eb-43d6-9e70-c18e4fc6c8e5,Pengguna Google,1,susah mulu mau daftar online,2025-11-28 11:15:32
773972de-1d23-4969-aa20-625d60258a6c,Pengguna Google,5,sangat membantu,2025-11-28 10:01:11
241e961c-02f2-4fca-ae4a-9d0812596672,Pengguna Google,1,kenapa gk bisa daftar pdahal sbelumnya bisa kok,2025-11-28 10:00:07
